feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
UniRef90_A0A2N8I660	condition	PD	1.2254561560855	0.236614712960914	136	30	8.05180914592796e-07	0.00904306427534012
UniRef90_A0A2N8I6B7	condition	PD	1.20347934691624	0.256269261640771	136	43	6.51630383001626e-06	0.00904306427534012
UniRef90_A0A2N8I750	condition	PD	1.05268433403451	0.23159105449944	136	41	1.21824536143906e-05	0.00904306427534012
UniRef90_A0A2N8I766	condition	PD	1.14199707440697	0.241248039998113	136	41	5.56397195396759e-06	0.00904306427534012
UniRef90_A0A2N8I791	condition	PD	1.15337385773018	0.253724176839743	136	41	1.21659036983768e-05	0.00904306427534012
UniRef90_A0A2N8I7E4	condition	PD	1.10353948462954	0.235749742740537	136	41	6.94426563572597e-06	0.00904306427534012
UniRef90_A0A2N8I7F3	condition	PD	1.17832943874577	0.253150261873736	136	46	7.75113463810399e-06	0.00904306427534012
UniRef90_A0A2N8I7L0	condition	PD	1.17315762596514	0.243425658712376	136	33	3.86924261935848e-06	0.00904306427534012
UniRef90_A0A2N8I7M9	condition	PD	1.01961940201375	0.223271533258346	136	39	1.11610954935776e-05	0.00904306427534012
UniRef90_A0A2N8I8J2	condition	PD	1.12096940575761	0.241751062300198	136	40	8.34712286781865e-06	0.00904306427534012
UniRef90_A0A2N8I9C1	condition	PD	0.991638103077323	0.219917154093383	136	42	1.41348734876182e-05	0.00904306427534012
UniRef90_A0A2N8I9E1	condition	PD	1.02449536828157	0.224678865940708	136	39	1.14828675397354e-05	0.00904306427534012
UniRef90_A0A2N8I9L4	condition	PD	1.08094664129386	0.235054545136526	136	42	9.78022169235509e-06	0.00904306427534012
UniRef90_A0A2N8IA00	condition	PD	1.07638406340887	0.225800578666082	136	40	4.83408586258618e-06	0.00904306427534012
UniRef90_A0A2N8IA52	condition	PD	1.33559801896135	0.266496604880973	136	42	1.68643855306483e-06	0.00904306427534012
UniRef90_A0A2N8IA85	condition	PD	1.15122267781177	0.244210134166449	136	40	6.04362107048348e-06	0.00904306427534012
UniRef90_A0A2N8IA93	condition	PD	1.08334865145939	0.23846967519374	136	41	1.23094170461475e-05	0.00904306427534012
UniRef90_A0A2N8IAB5	condition	PD	1.12237730392062	0.233211359406462	136	43	3.98075140245821e-06	0.00904306427534012
UniRef90_A0A2N8IAE6	condition	PD	1.03023788994907	0.226959005827029	136	40	1.24919555920863e-05	0.00904306427534012
UniRef90_A0A2N8IAQ0	condition	PD	1.08091860192921	0.22903480766234	136	40	5.90796863661241e-06	0.00904306427534012
UniRef90_A0A2N8IAQ5	condition	PD	0.996281087702979	0.217625832750807	136	40	1.06560051923419e-05	0.00904306427534012
UniRef90_A0A2N8IAY4	condition	PD	1.09656705352473	0.234735726944623	136	42	7.22537172377898e-06	0.00904306427534012
UniRef90_A0A2N8IAY6	condition	PD	1.26869373554211	0.266222063914638	136	37	4.86295360173427e-06	0.00904306427534012
UniRef90_A0A2N8IB05	condition	PD	1.22620849820355	0.257957502742833	136	43	5.11744320002594e-06	0.00904306427534012
UniRef90_A0A2N8IB75	condition	PD	1.16343581597899	0.248863931445183	136	41	7.12021850751456e-06	0.00904306427534012
UniRef90_A0A2N8IB97	condition	PD	1.06033521803432	0.231514197847723	136	40	1.05664397894722e-05	0.00904306427534012
UniRef90_A0A2N8ICE3	condition	PD	1.12839659692274	0.242018673945881	136	39	7.50319174679362e-06	0.00904306427534012
UniRef90_A0A2N8ICK6	condition	PD	1.29303414219917	0.280099006755783	136	41	9.09053632486089e-06	0.00904306427534012
UniRef90_A0A2N8IE13	condition	PD	1.09890621422402	0.238646461139235	136	42	9.53893352776585e-06	0.00904306427534012
UniRef90_A0A2N8IE33	condition	PD	1.0307824579766	0.220450163509015	136	40	7.09542785277761e-06	0.00904306427534012
UniRef90_A0A2N8IE85	condition	PD	1.20806319495867	0.257042994867545	136	43	6.41530459807094e-06	0.00904306427534012
UniRef90_A0A2N8IEP3	condition	PD	1.03039767041078	0.227662545793175	136	38	1.31941633741413e-05	0.00904306427534012
UniRef90_A0A2N8IFG3	condition	PD	1.144940890084	0.250008395903667	136	37	1.05807558140871e-05	0.00904306427534012
UniRef90_A0A2N8IG69	condition	PD	1.33523349290207	0.280311106079437	136	44	4.90760543792571e-06	0.00904306427534012
UniRef90_A0A2N8IG88	condition	PD	1.21544552613758	0.255243604587043	136	36	4.93827774885402e-06	0.00904306427534012
UniRef90_A0A2N8IGF5	condition	PD	1.22007408649897	0.261438940923494	136	41	7.36917771630805e-06	0.00904306427534012
UniRef90_A0A2N8IGI1	condition	PD	1.10404359971812	0.2351169225621	136	42	6.52822337283068e-06	0.00904306427534012
UniRef90_A0A2N8II55	condition	PD	1.25705639562035	0.272810141670856	136	42	9.41862809148049e-06	0.00904306427534012
UniRef90_A0A2N8II83	condition	PD	0.865520493191683	0.187264731415537	136	20	8.88221850045614e-06	0.00904306427534012
UniRef90_A0A2N8II89	condition	PD	1.25849356122205	0.244167002274689	136	28	8.99469341106966e-07	0.00904306427534012
UniRef90_A0A2N8IIB9	condition	PD	1.10559141566067	0.244356038275953	136	42	1.32754415429203e-05	0.00904306427534012
UniRef90_A0A2N8IIR8	condition	PD	1.05149711072329	0.229565287287959	136	41	1.05499676892825e-05	0.00904306427534012
UniRef90_A0A2N8IIZ2	condition	PD	1.02409643080145	0.224990590322396	136	40	1.18714538300813e-05	0.00904306427534012
UniRef90_A0A2N8IIZ5	condition	PD	1.07599226462263	0.231601883345424	136	41	8.04088108880814e-06	0.00904306427534012
UniRef90_A0A2N8IJM9	condition	PD	1.09518772916288	0.237719750316645	136	41	9.44732729667081e-06	0.00904306427534012
UniRef90_A0A2N8IK79	condition	PD	1.09547415173544	0.239853459752846	136	42	1.11340442450512e-05	0.00904306427534012
UniRef90_A0A2N8IK98	condition	PD	1.00092227107812	0.222153300545393	136	40	1.43448884335842e-05	0.00904306427534012
UniRef90_A0A2N8IKE3	condition	PD	1.13982172187448	0.241792358608287	136	41	6.04410467007191e-06	0.00904306427534012
UniRef90_A0A2N8IKL7	condition	PD	1.01541138585526	0.222685810135686	136	40	1.14820617498368e-05	0.00904306427534012
UniRef90_A0A2N8IL48	condition	PD	1.08196897144467	0.235668182918148	136	38	1.00940228295363e-05	0.00904306427534012
UniRef90_A0A2N8IMD3	condition	PD	1.11302309908681	0.245102853404214	136	39	1.24035491319332e-05	0.00904306427534012
UniRef90_A0A2N8IMH1	condition	PD	1.13906476813653	0.23495494876105	136	41	3.42313708955762e-06	0.00904306427534012
UniRef90_A0A2N8IMP7	condition	PD	1.01495921882383	0.222113712916988	136	41	1.10322601462863e-05	0.00904306427534012
UniRef90_A0A2N8IMS7	condition	PD	1.23442019647355	0.255715954391249	136	44	3.74041991460212e-06	0.00904306427534012
UniRef90_A0A2N8IMX3	condition	PD	1.07947239618196	0.204592456273127	136	28	5.21106443174096e-07	0.00904306427534012
UniRef90_A0A2N8IN09	condition	PD	1.21547619384864	0.252304568218476	136	41	3.90011263720955e-06	0.00904306427534012
UniRef90_A0A2N8IN81	condition	PD	1.27769937844416	0.27469669609771	136	42	7.860449768759e-06	0.00904306427534012
UniRef90_A0A2N8INV5	condition	PD	1.16694881746148	0.237693495395173	136	43	2.62880042552813e-06	0.00904306427534012
UniRef90_A0A2N8INZ2	condition	PD	1.1769782957712	0.260075773142835	136	47	1.32198966122456e-05	0.00904306427534012
UniRef90_A0A2N8IP13	condition	PD	1.23433015866355	0.269890145645005	136	43	1.0855370050214e-05	0.00904306427534012
UniRef90_A0A2N8IPD9	condition	PD	1.13165621764192	0.238956773005523	136	42	5.51467606730812e-06	0.00904306427534012
UniRef90_A0A2N8IPG3	condition	PD	1.16604115119078	0.246259590657044	136	42	5.53361859210247e-06	0.00904306427534012
UniRef90_A0A2N8IPH1	condition	PD	1.1389687976209	0.24085751113077	136	41	5.68040307302566e-06	0.00904306427534012
UniRef90_A0A2N8IPJ6	condition	PD	1.03468146651253	0.227261911560451	136	41	1.18178530452163e-05	0.00904306427534012
UniRef90_A0A2N8IPM4	condition	PD	1.10813793990183	0.234149629176286	136	41	5.59017461641712e-06	0.00904306427534012
UniRef90_A0A2N8IPN9	condition	PD	1.14351118883916	0.236196428368256	136	42	3.52225978076825e-06	0.00904306427534012
UniRef90_A0A2N8IPU7	condition	PD	1.34932658643148	0.281379879343244	136	40	4.2848918368713e-06	0.00904306427534012
UniRef90_A0A2N8IPW1	condition	PD	1.20303247610092	0.259259046110152	136	41	8.23010290600457e-06	0.00904306427534012
UniRef90_A0A2N8IPX4	condition	PD	1.07741713147685	0.238080946394109	136	42	1.32252446665738e-05	0.00904306427534012
UniRef90_A0A2N8IPZ3	condition	PD	1.26507811334339	0.275043090545368	136	45	9.7458897315894e-06	0.00904306427534012
UniRef90_A0A2N8IQ14	condition	PD	1.17731122883184	0.258630404444077	136	42	1.18534213648171e-05	0.00904306427534012
UniRef90_A0A2N8IQ44	condition	PD	0.839371052710772	0.181671462143013	136	33	8.94435070579088e-06	0.00904306427534012
UniRef90_A0A2N8IQN8	condition	PD	1.26066629646643	0.25717645540494	136	42	2.71536454686365e-06	0.00904306427534012
UniRef90_A0A2N8IQV5	condition	PD	1.07455799744153	0.234201642423707	136	39	1.02156200652404e-05	0.00904306427534012
UniRef90_A0A2N8IRE9	condition	PD	1.11490320843122	0.243450575648745	136	44	1.05846464464778e-05	0.00904306427534012
UniRef90_A0A2N8IRI6	condition	PD	1.20302643231779	0.25973489732544	136	39	8.52658620963103e-06	0.00904306427534012
UniRef90_A0A2N8IRL5	condition	PD	1.17840119384689	0.258845799825413	136	42	1.18328284519388e-05	0.00904306427534012
UniRef90_A0A2N8IRN1	condition	PD	1.15440849835333	0.253606427366846	136	42	1.18598871885397e-05	0.00904306427534012
UniRef90_A0A2N8IRR3	condition	PD	1.14138469057202	0.23829702815456	136	44	4.38910752748192e-06	0.00904306427534012
UniRef90_A0A2N8IRT3	condition	PD	1.1492555434597	0.245924633376788	136	41	7.17393834143735e-06	0.00904306427534012
UniRef90_A0A2N8IRU2	condition	PD	1.27721035501922	0.282442068647433	136	44	1.34105622167447e-05	0.00904306427534012
UniRef90_A0A2N8IRU7	condition	PD	1.14442413717119	0.252835861611039	136	44	1.31747594467211e-05	0.00904306427534012
UniRef90_A0A2N8IRV7	condition	PD	1.15462972143375	0.248349127206698	136	41	7.92881566827622e-06	0.00904306427534012
UniRef90_A0A2N8IRY1	condition	PD	1.48674782786069	0.325495534985597	136	42	1.11181556111945e-05	0.00904306427534012
UniRef90_A0A2N8IRZ7	condition	PD	1.16898910252263	0.2526798127196	136	42	8.72015155202241e-06	0.00904306427534012
UniRef90_A0A2N8IS27	condition	PD	1.22020153520136	0.249712480679982	136	43	2.90321058361054e-06	0.00904306427534012
UniRef90_A0A2N8ISA9	condition	PD	1.06725494352862	0.233175393914946	136	38	1.0695881744138e-05	0.00904306427534012
UniRef90_A0A2N8ISB2	condition	PD	1.03475695893274	0.225413392955569	136	41	1.01185933855968e-05	0.00904306427534012
UniRef90_A0A2N8ISL6	condition	PD	1.21072848441251	0.259605452932136	136	44	7.46365014712071e-06	0.00904306427534012
UniRef90_A0A2N8ISM7	condition	PD	1.07696624048507	0.237107806353649	136	38	1.23514569740768e-05	0.00904306427534012
UniRef90_A0A2N8ISU4	condition	PD	1.02816202923229	0.224616714533568	136	39	1.0679057153949e-05	0.00904306427534012
UniRef90_A0A2N8IT64	condition	PD	1.45241709559378	0.320197385559289	136	58	1.26612702398545e-05	0.00904306427534012
UniRef90_A0A2N8ITM8	condition	PD	1.25253892731791	0.262722811336195	136	43	4.82299791630298e-06	0.00904306427534012
UniRef90_A0A2N8IU10	condition	PD	1.19115350540915	0.264314334049523	136	44	1.428485029866e-05	0.00904306427534012
UniRef90_A0A2N8IU52	condition	PD	1.1437768976434	0.245748304220501	136	41	7.76391181240986e-06	0.00904306427534012
UniRef90_A0A2N8IU69	condition	PD	0.946989219474023	0.195535845414961	136	33	3.49661052462682e-06	0.00904306427534012
UniRef90_A0A2N8IUL7	condition	PD	1.07833337708271	0.234843285978068	136	41	1.00666903806005e-05	0.00904306427534012
UniRef90_A0A2N8IUN1	condition	PD	1.12967990602033	0.240070400636142	136	41	6.26201383258673e-06	0.00904306427534012
UniRef90_A0A2N8IUZ5	condition	PD	1.16696173689298	0.244118978241709	136	41	4.56865282839805e-06	0.00904306427534012
UniRef90_A0A2N8IV67	condition	PD	0.956746730552693	0.211863120363502	136	34	1.37529031286913e-05	0.00904306427534012
UniRef90_A0A2N8IV97	condition	PD	1.23296387692991	0.267188770576814	136	42	9.15758972228941e-06	0.00904306427534012
UniRef90_A0A2N8IVB0	condition	PD	0.933672307711007	0.205431186931628	136	37	1.22080640962226e-05	0.00904306427534012
UniRef90_A0A2N8IVG9	condition	PD	1.03824875361503	0.223903232873816	136	43	8.34147153145708e-06	0.00904306427534012
UniRef90_A0A2N8IVK4	condition	PD	1.04240436761125	0.226379681102179	136	41	9.54192135750862e-06	0.00904306427534012
UniRef90_A0A2N8IVK5	condition	PD	1.2189061757053	0.256570375759283	136	44	5.17756158308046e-06	0.00904306427534012
UniRef90_A0A2N8IVL9	condition	PD	1.12924980195134	0.245056574980246	136	40	9.40664683888329e-06	0.00904306427534012
UniRef90_A0A2N8IVP1	condition	PD	0.944988213143602	0.209554842358579	136	35	1.41133683415796e-05	0.00904306427534012
UniRef90_A0A2N8IVP2	condition	PD	1.12949140510981	0.24697775379743	136	40	1.08642752261656e-05	0.00904306427534012
UniRef90_A0A2N8IVP7	condition	PD	1.14510414161834	0.227750472520097	136	27	1.57085405995635e-06	0.00904306427534012
UniRef90_A0A2N8IVT4	condition	PD	1.13920343395889	0.236437266954045	136	40	3.88817514965191e-06	0.00904306427534012
UniRef90_A0A2N8IVW0	condition	PD	1.04277905363714	0.22162625060435	136	42	6.27557274443671e-06	0.00904306427534012
UniRef90_A0A2N8IVW7	condition	PD	1.3297057788391	0.270795156367768	136	46	2.61869087767035e-06	0.00904306427534012
UniRef90_A0A2N8IVW8	condition	PD	1.08374930064704	0.239523221327455	136	41	1.3268411551713e-05	0.00904306427534012
UniRef90_A0A2N8IW72	condition	PD	1.03321975288211	0.224327004508526	136	42	9.4947424126767e-06	0.00904306427534012
UniRef90_A0A2N8IWI2	condition	PD	1.24398339927264	0.251187941054281	136	42	2.18314363369619e-06	0.00904306427534012
UniRef90_A0A2N8IWI7	condition	PD	1.005544032673	0.197057340082287	136	26	1.12953298265754e-06	0.00904306427534012
UniRef90_A0A2N8IWM5	condition	PD	1.10253758104216	0.225662902036677	136	41	2.91121345559607e-06	0.00904306427534012
UniRef90_A0A2N8IWZ8	condition	PD	1.23203787006571	0.244232718350367	136	43	1.46055958176479e-06	0.00904306427534012
UniRef90_A0A2N8IX22	condition	PD	1.09478201614082	0.242150494638363	136	40	1.34622622964447e-05	0.00904306427534012
UniRef90_A0A2N8IXR9	condition	PD	1.01740354734441	0.21438760745646	136	35	5.29121906096694e-06	0.00904306427534012
UniRef90_A0A2N8IY16	condition	PD	1.1463716619058	0.251588238719703	136	41	1.16394094034106e-05	0.00904306427534012
UniRef90_A0A2N8IY86	condition	PD	1.10203798984354	0.236977993013885	136	39	7.89134838217068e-06	0.00904306427534012
UniRef90_A0A2N8IYI0	condition	PD	1.10853476476408	0.243050399140314	136	42	1.14305146008717e-05	0.00904306427534012
UniRef90_A0A2N8IYU9	condition	PD	1.11338468001389	0.243965764845047	136	39	1.13014703628396e-05	0.00904306427534012
UniRef90_A0A2N8IZ31	condition	PD	0.828256111071366	0.178333411087993	136	32	8.08797684019796e-06	0.00904306427534012
UniRef90_A0A2N8IZ88	condition	PD	1.24046446817929	0.261299473081206	136	42	5.25351698923104e-06	0.00904306427534012
UniRef90_A0A2N8IZ92	condition	PD	1.07766483682862	0.233515442506776	136	44	9.1431856882429e-06	0.00904306427534012
UniRef90_A0A2N8IZA2	condition	PD	1.1288525611938	0.241266902140622	136	41	7.00578226083263e-06	0.00904306427534012
UniRef90_A0A2N8IZA6	condition	PD	1.02746199743017	0.227522031192225	136	41	1.37517984976808e-05	0.00904306427534012
UniRef90_A0A2N8IZB6	condition	PD	1.21648026499883	0.25708239145629	136	39	5.60676203267761e-06	0.00904306427534012
UniRef90_A0A2N8IZF2	condition	PD	1.15054990640634	0.25406785058877	136	41	1.3058158710386e-05	0.00904306427534012
UniRef90_A0A2N8J0K7	condition	PD	1.04118135712965	0.229031225361185	136	41	1.21525093067463e-05	0.00904306427534012
UniRef90_A0A2N8J0L5	condition	PD	1.13772177005885	0.245744495899502	136	43	8.60057751738991e-06	0.00904306427534012
UniRef90_A0A2N8J0W7	condition	PD	1.15511342041527	0.24209837276855	136	42	4.74739676100445e-06	0.00904306427534012
UniRef90_A0A2N8J0Y9	condition	PD	1.11795462985806	0.234807298581703	136	42	4.95509522928888e-06	0.00904306427534012
UniRef90_A0A2N8J119	condition	PD	1.17977964847511	0.258340830106614	136	38	1.11595586577042e-05	0.00904306427534012
UniRef90_A0A2N8J1K9	condition	PD	1.14331226090972	0.251847313140093	136	43	1.2472810851467e-05	0.00904306427534012
UniRef90_A0A2N8J1M0	condition	PD	1.14687514629592	0.252528930558536	136	42	1.23778083927766e-05	0.00904306427534012
UniRef90_A0A2N8J1X6	condition	PD	1.10885399522605	0.242346105584843	136	39	1.07646323441448e-05	0.00904306427534012
UniRef90_A0A2N8J296	condition	PD	1.17416829669146	0.254223335060491	136	41	9.00403336240857e-06	0.00904306427534012
UniRef90_A0A2N8J2G8	condition	PD	1.39610588825346	0.295969720122835	136	46	5.96838404103613e-06	0.00904306427534012
UniRef90_A0A2N8J2J0	condition	PD	1.22984165043032	0.245564169066253	136	44	1.71195410925464e-06	0.00904306427534012
UniRef90_A0A2N8J2J9	condition	PD	1.28528263782336	0.278121425826179	136	38	8.90484718556647e-06	0.00904306427534012
UniRef90_A0A2N8J2P4	condition	PD	1.22534989417162	0.247181759218593	136	38	2.13703062588464e-06	0.00904306427534012
UniRef90_A0A2N8J2T3	condition	PD	1.17485927794064	0.258251800677496	136	42	1.19917762620104e-05	0.00904306427534012
UniRef90_A0A2N8J2W8	condition	PD	1.05326593625435	0.232661337159999	136	43	1.31367665303042e-05	0.00904306427534012
UniRef90_A0A2N8J314	condition	PD	1.18789130023064	0.246106216979955	136	41	3.74932796671815e-06	0.00904306427534012
UniRef90_A0A2N8J325	condition	PD	0.94707325270737	0.205100280211696	136	19	9.04244159593317e-06	0.00904306427534012
UniRef90_A0A367FWE7	condition	PD	-1.3670408152816	0.250219984281478	136	104	2.20005469873856e-07	0.00904306427534012
UniRef90_A0A395UUY9	condition	PD	-1.1241410196668	0.24454066386787	136	34	9.83409166357512e-06	0.00904306427534012
UniRef90_A0A395VXU9	condition	PD	0.827087388676328	0.182234804921828	136	32	1.24660291117134e-05	0.00904306427534012
UniRef90_A0A3E5I5J2	condition	PD	1.14810193713276	0.236802838715684	136	58	3.41771083246725e-06	0.00904306427534012
UniRef90_A0A3F3K6X2	condition	PD	1.22674880703508	0.244328182233547	136	39	1.61960358851609e-06	0.00904306427534012
UniRef90_A0A3F3K7C6	condition	PD	1.23452798168707	0.269727909633892	136	46	1.07005819316629e-05	0.00904306427534012
UniRef90_A0A3F3KAF7	condition	PD	1.24899883071012	0.271652963140664	136	45	9.81752596084693e-06	0.00904306427534012
UniRef90_A0A3F3KC62	condition	PD	1.09969174891685	0.240797915322707	136	24	1.11554469829094e-05	0.00904306427534012
UniRef90_A0A3F3KCC9	condition	PD	1.10257536023708	0.244265841338928	136	39	1.38676214900391e-05	0.00904306427534012
UniRef90_A0A3F3KCF4	condition	PD	1.13366824813773	0.243067826844564	136	43	7.45492084358538e-06	0.00904306427534012
UniRef90_A0A3F3KCF8	condition	PD	1.15406638628521	0.251361787072326	136	38	1.00845777615435e-05	0.00904306427534012
